Vehicle Type,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
Taxi,1993,ACTIVE,TOYOTA,PRIUS,2011,WHITE/BLUE/STRIPES,Hybrid,N,NEW MILLENNIUM INC #III,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1993Taxi
Taxi,1125,ACTIVE,FORD,FUSION,2014,YELLOW,Hybrid,N,SAIL TAXI INC,724 W. WASHINGTON BLVD.,CHICAGO,IL,60661,Yellow Cab Affiliation Inc,Chicago Medallion Leasing Inc.,1125Taxi
Taxi,5522,ACTIVE,TOYOTA,CAMRY,2010,WHITE/BLUE/STRIPES,Hybrid,N,PINDY CAB CO.,4020 W. GLENLAKE ST.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,Owner Manager,5522Taxi
Taxi,5358,ACTIVE,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,BOLTSAM TAXI CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",5358Taxi
Taxi,5866,ACTIVE,TOYOTA,PRIUS,2010,MAROON/BLUE/STRIPES,Hybrid,N,LUCKY SEVEN CHICAGO THREE INC.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,5866Taxi
Taxi,4738,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,CHICAGO MEDALLION FOUR LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",4738Taxi
Ambulance,817739,ACTIVE,FORD,E350,2013,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",2424 S. WABASH AVE.,CHICAGO,IL,60616,,,817739Ambulance
Livery,9768,ACTIVE,GMC,YUKON,2013,BLACK,Gasoline,N,CHICAGO UNIQUE LIMOUSINE  INC,5004 N. CICERO AVE.,CHICAGO,IL,60630,,,9768Livery
Taxi,1544,ACTIVE,TOYOTA,PRIUS,2012,GRAY/WHITE,Hybrid,N,IMBEYTO INC,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Choice Taxi Association,1544Taxi
Charter Sightseeing,7237,RESERVED,FORD,TROLLEY,1997,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",4400 S. RACINE AVE.,CHICAGO,IL,60609,,,7237Charter Sightseeing
Taxi,4228,ACTIVE,VOLKSWAGEN,ROUTAN,2012,YELLOW,Gasoline,N,OSEM CAB CORP.,3351 W. ADDISON,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner-Operator,4228Taxi
Taxi,3179,ACTIVE,FORD,C-MAX,2013,ORANGE/BLUE,Hybrid,N,DEKA THREE CAB CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,3179Taxi
Taxi,1339,ACTIVE,CHEVROLET,IMPALA,2010,BLUE/WHITE,Flex Fuel,N,DEMPSTER CAB CO,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,1339Taxi
Taxi,2845,ACTIVE,TOYOTA,SCION,2011,CREAM/GREEN,Gasoline,N,JESSICA CAB CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",2845Taxi
Taxi,3165,ACTIVE,NISSAN,ALTIMA,2011,ORANGE/BLUE,Hybrid,N,ST. PETERSBURG TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,3165Taxi
Taxi,2871,ACTIVE,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,SHAUN JR TAXI INC,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,2871Taxi
Taxi,3380,ACTIVE,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,BOLTSAM TAXI CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",3380Taxi
Livery,8571,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,5509 N. CUMBERLAND AVE.,CHICAGO,IL,60656,Independent1,,8571Livery
Taxi,1969,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,N,YAKUB CAB CO,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,1969Taxi
Taxi,5505,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,"SOJE, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,5505Taxi
Livery,9902,ACTIVE,FORD,FUSION,2010,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,29 S. LA SALLE ST.,CHICAGO,IL,60603,,,9902Livery
Taxi,2111,ACTIVE,FORD,FUSION,2011,RED/CREAM,Gasoline,N,G & N TRANSPORTATION INC,8000 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60619,King Drive Cab Affiliation Inc,Chicago Taxicab Management Inc.,2111Taxi
Taxi,4479,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,LOVE BUG CAB CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",4479Taxi
Ambulance,5556,ACTIVE,MERCEDES,SPRINTER,2013,GOLD,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",395 W. LAKE ST.,ELMHURST,IL,60126,,,5556Ambulance
Ambulance,5620,ACTIVE,FORD,E450,2008,RED/BLACK,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",395 W. LAKE ST.,ELMHURST,IL,60126,,,5620Ambulance
Livery,9560,INACTIVE,LINCOLN,TOWN CAR,2008,WHITE,Gasoline,N,U.S. COACH INC,3663 N. ELSTON AVE.,CHICAGO,IL,60618,,,9560Livery
Livery,9090,RESERVED,CHEVROLET,SUBURBAN,2013,BLACK,Gasoline,N,ISAAC ALAN XPORT INC,8770 W. BRYN MAWR AVE.,CHICAGO,IL,60631,Independent1,,9090Livery
Taxi,4278,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,"SHABBIR ENTERPRISES, INC.",9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Masters Medallion Management, LLC",4278Taxi
Taxi,1029,ACTIVE,TOYOTA,PRIUS,2014,MAROON/GOLD/STRIPES,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,1029Taxi
Taxi,2205,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,SHABERA CORP,5200 N. OTTO ST.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,2205Taxi
Taxi,6184,ACTIVE,TOYOTA,PRIUS,2010,YELLOW,Hybrid,N,BIG APPLE CAB TWO CO,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",6184Taxi
Livery,8471,ACTIVE,CADILLAC,XTS,2014,BLACK,Gasoline,N,D T & C GLOBAL MANAGEMENT LLC,3201 S. HOYNE AVE.,CHICAGO,IL,60608,Independent1,,8471Livery
Charter Sightseeing,13441,ACTIVE,MERCEDES,SPRINTER,2013,BLACK,Gasoline,N,GTI TRANSPORTATION INC.,4740 N. CUMBERLAND AVE.,CHICAGO,IL,60656,,,13441Charter Sightseeing
Taxi,1623,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,"ALANAJ, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,1623Taxi
Taxi,1328,ACTIVE,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,KILLER DOG CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,1328Taxi
Taxi,6138,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,BRANDON INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,Owner Manager,6138Taxi
Livery,9288,INACTIVE,LINCOLN,TOWN CAR,2005,BLACK,Gasoline,N,J J B ENTERPRISE INC,5519 N. CUMBERLAND AVE.,CHICAGO,IL,60656,,,9288Livery
Livery,7657,ACTIVE,CHEVROLET,SUBURBAN,2011,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,5509 N. CUMBERLAND AVE.,CHICAGO,IL,60656,Independent1,,7657Livery
Taxi,523,ACTIVE,FORD,FUSION,2012,WHITE,Hybrid,N,TAURUS CAB INC,6500 N. WESTERN AVE.,CHICAGO,IL,60645,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",523Taxi
Taxi,1058,ACTIVE,TOYOTA,SCION,2011,YELLOW,Gasoline,N,SALIH INC.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,1058Taxi
Taxi,3692,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,N,M & W CAB INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner-Operator,3692Taxi
Taxi,6738,ACTIVE,TOYOTA,PRIUS,2014,WHITE/STARS/STRIPES,Hybrid,N,K AND B HOLLYWOOD HACKING CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,American-United Cab Assn,"Taxi Medallion Management, LLC",6738Taxi
Taxi,1622,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,VJOSA CAB CO.,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,1622Taxi
Livery,7742,ACTIVE,LINCOLN,MKS,2013,BLACK,Gasoline,N,CVETKOVIC COMPANY,5119 W. MONTROSE AVE.,CHICAGO,IL,60641,Independent1,,7742Livery
Taxi,4187,ACTIVE,TOYOTA,CAMRY,2011,YELLOW,Hybrid,N,BOULEVARD CORP,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,4187Taxi
Taxi,3574,VIOLATION,FORD,FUSION,2014,WHITE/STARS/STRIPES,Hybrid,N,CHICAGO JACAL HACKING II CORP,3351 W. ADDISON,CHICAGO,IL,60618,American-United Cab Assn,"Taxi Medallion Management, LLC",3574Taxi
Taxi,6381,ACTIVE,FORD,ESCAPE,2012,MAROON/BLUE/STRIPES,Hybrid,N,CHICAGO AUCTION CAB CO.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,6381Taxi
Taxi,5497,ACTIVE,TOYOTA,PRIUS,2013,BLUE/WHITE,Hybrid,N,KOUROU CAB CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",5497Taxi
Livery,8797,ACTIVE,CADILLAC,XTS,2014,BLACK,Gasoline,N,MARIUS D. MESAROS,3525 N. CENTRAL AVE.,CHICAGO,IL,60634,Independent1,,8797Livery
Livery,9608,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,ZDRAVKO BOTEV,4740 N. CUMBERLAND AVE.,CHICAGO,IL,60656,,,9608Livery
Taxi,4554,ACTIVE,NISSAN,ALTIMA,2011,ORANGE/BLUE,Hybrid,N,CORNFLOWER BLUE TAXI INC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Northwest Taxi Management LLC,4554Taxi
Taxi,105,SURRENDER,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,N,MCCAB X CORP.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",105Taxi
Charter Sightseeing,9554,RESERVED,FORD,E450,2006,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,29 S. LA SALLE ST.,CHICAGO,IL,60603,,,9554Charter Sightseeing
Taxi,942,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,LEONARD CAB CO. INC.,2945 W. PETERSON AVE.,CHICAGO,IL,60659,Top Cab Association,Owner Manager,942Taxi
Taxi,3502,ACTIVE,TOYOTA,CAMRY,2014,CREAM/GREEN,Hybrid,N,DESIREE AND MONIQUE CAB CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",3502Taxi
Livery,9334,ACTIVE,CHEVROLET,SUBURBAN,2012,BLACK,Gasoline,N,TODD W CAUSLEY,3655 W. 64TH PL.,CHICAGO,IL,60629,,,9334Livery
Ambulance,5661,RESERVED,FORD,E350,2008,PINK/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",395 W. LAKE ST.,ELMHURST,IL,60126,,,5661Ambulance
Livery,9038,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,ROBERTS ROAD TRIPS INC,4016 S. CALIFORNIA AVE.,CHICAGO,IL,60632,,,9038Livery
Taxi,4504,ACTIVE,CHEVROLET,IMPALA,2011,WHITE/BLUE,Compressed Natural Gas,N,TEHRAN INC.,2800 W. PETERSON AVE.,CHICAGO,IL,60659,Peace Taxi Assoc Inc,Patriot Trans Inc,4504Taxi
Taxi,1875,ACTIVE,TOYOTA,CAMRY,2011,WHITE/BLUE/STRIPES,Hybrid,N,BENSON HACKING CORP.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1875Taxi
Taxi,5676,ACTIVE,NISSAN,ALTIMA,2011,WHITE/BLUE/STRIPES,Hybrid,N,SHOWCASE SPORTS MANAGEMENT CORP.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",5676Taxi
Ambulance,5715,RESERVED,FORD,E350,2010,WHITE,Gasoline,N,MIDWEST AMBULANCE LLC,8111  ST LOUIS AVE.,SKOKIE,IL,60076,,,5715Ambulance
Taxi,3734,ACTIVE,TOYOTA,SCION,2012,CREAM/GREEN,Gasoline,N,800 TRANS INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",3734Taxi
Livery,7230,ACTIVE,CHEVROLET,SUBURBAN,2013,BLACK,Gasoline,N,KIDANE M  HABTU,1436 W. FARWELL AVE.,CHICAGO,IL,60626,Independent1,,7230Livery
Taxi,3114,ACTIVE,FORD,ESCAPE,2011,WHITE,Hybrid,N,REGAL CAB COMPANY,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",3114Taxi
Taxi,4837,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,PARK AVENUE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",4837Taxi
Taxi,5208,ACTIVE,TOYOTA,PRIUS,2012,YELLOW,Hybrid,N,LMNM MADISON AVENUE CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",5208Taxi
Taxi,6628,ACTIVE,TOYOTA,SCION,2012,WHITE,Gasoline,N,DECENT TAXI CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,6628Taxi
Livery,8005,ACTIVE,LINCOLN,MKT,2014,BLACK,Gasoline,N,J AND J LIMO SERVICE INC.,6254 N. NEVA AVE.,CHICAGO,IL,60631,,,8005Livery
Livery,9624,ACTIVE,MERCEDES,S550,2008,BLACK,Gasoline,N,STEFAN D NICOLAE,4740 N. CUMBERLAND AVE.,CHICAGO,IL,60656,,,9624Livery
Taxi,1655,SURRENDER,FORD,ESCAPE,2011,YELLOW,Compressed Natural Gas,N,SILKY CAB CORP.,3351 W. ADDISON AVE.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Masters Medallion Management, LLC",1655Taxi
Taxi,821,ACTIVE,TOYOTA,SCION,2012,CREAM/GREEN,Gasoline,N,DESIREE AND MONIQUE CAB CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",821Taxi
Taxi,209,ACTIVE,TOYOTA,SCION,2012,BLUE/WHITE,Gasoline,N,K & S CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,209Taxi
Taxi,2263,ACTIVE,TOYOTA,CAMRY,2010,WHITE,Hybrid,N,BRAD CAB CO,5200 N. OTTO AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,2263Taxi
Taxi,5620,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,LR CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Masters Medallion Management, LLC",5620Taxi
Taxi,4067,ACTIVE,NISSAN,ALTIMA,2010,ORANGE/BLUE,Hybrid,N,LAIGHT TAXI CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,4067Taxi
Ambulance,797003,ACTIVE,FORD,E450,2013,WHITE,Gasoline,N,ADVANCED CRITICAL TRANSPORT INC,8940 W. OGDEN AVE.,BROOKFIELD,IL,60513,,,797003Ambulance
Taxi,1517,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,VOICE TRANS INC.,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,1517Taxi
Taxi,4194,ACTIVE,TOYOTA,CAMRY,2010,YELLOW,Hybrid,N,BOULEVARD CORP,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,4194Taxi
Taxi,1885,ACTIVE,TOYOTA,SCION,2012,GRAY/WHITE,Gasoline,N,OKIES CAB CORP.,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Owner Manager,1885Taxi
Livery,8849,INACTIVE,LINCOLN,TOWN CAR,2006,BLACK,Gasoline,N,CHICAGO CARS & LIMOUSINES  INC,,,,,Independent1,,8849Livery
Taxi,4593,ACTIVE,NISSAN,ALTIMA,2011,ORANGE/BLUE,Hybrid,N,DOVER TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Northwest Taxi Management LLC,4593Taxi
Taxi,6136,ACTIVE,TOYOTA,CAMRY,2010,BLUE/WHITE,Hybrid,N,SWEET CHICAGO CAB CO.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,6136Taxi
Taxi,3478,ACTIVE,TOYOTA,SCION,2012,WHITE,Gasoline,N,"SOJE, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,3478Taxi
Taxi,4337,ACTIVE,FORD,C-MAX,2013,ORANGE/BLUE,Hybrid,N,GREENWICH CAB CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,4337Taxi
Taxi,65,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,N,JUNE TAXI INC.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,65Taxi
Livery,9302,INACTIVE,LINCOLN,TOWN CAR,2006,BLACK,Gasoline,N,FABIAN MURESAN,4800 N. WAUKEE AVE.,CHICAGO,IL,60630,,,9302Livery
Taxi,4422,ACTIVE,TOYOTA,CAMRY,2010,YELLOW,Hybrid,N,CATCH A CAB CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",4422Taxi
Taxi,2975,ACTIVE,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,APRIL CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,2975Taxi
Livery,8022,ACTIVE,LINCOLN,TOWN CAR,2010,BLACK,Gasoline,N,"GREAT CHICAGO LIMO SERVICES, INC",5830 N. MILTMORE AVE.,CHICAGO,IL,60646,,,8022Livery
Taxi,4110,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,SHOTOR CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"5-Star-Flash, Inc.",4110Taxi
Taxi,4786,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,"SHARIF MOYAJEE, INC.",5200 N. OTTO AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,4786Taxi
Livery,9702,RESERVED,LINCOLN,TOWN CAR,2010,BLACK,Gasoline,N,MORRIS M ZAYA,13415 S. MACKINAW AVE.,CHICAGO,IL,60633,,,9702Livery
Taxi,5366,ACTIVE,TOYOTA,CAMRY,2010,YELLOW,Hybrid,N,SHAD EXPRESS INC.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,5366Taxi
Livery,7608,ACTIVE,CHEVROLET,SUBURBAN,2014,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,3530 W. PETERSON AVE.,CHICAGO,IL,60659,Independent1,,7608Livery
Taxi,4206,ACTIVE,TOYOTA,CAMRY,2014,WHITE/STARS/STRIPES,Hybrid,N,PERU CAB CO.,3351 W. ADDISON,CHICAGO,IL,60618,American-United Cab Assn,Owner-Operator,4206Taxi
Livery,7051,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,29 S. LA SALLE ST.,CHICAGO,IL,60603,,,7051Livery
Livery,7175,ACTIVE,LINCOLN,NAVIGATOR,2012,BLACK,Gasoline,N,CAREY LIMOUSINE CHICAGO INC,6321 N. AVONDALE AVE.,CHICAGO,IL,60631,Independent1,,7175Livery
Medicar,11584,INACTIVE,FORD,E350,2008,WHITE,Gasoline,N,LEDBETTER ENTERPRISE INC,3127 W. ARTHINGTON ST.,CHICAGO,IL,60612,,,11584Medicar
Taxi,2935,ACTIVE,FORD,FUSION,2012,WHITE,Hybrid,N,P.T. CAB COMPANY,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",2935Taxi
Taxi,3234,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE/STRIPES,Hybrid,N,GS CAB CO.,1917 W. FERDINAND ST.,CHICAGO,IL,60622,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",3234Taxi
Taxi,6275,ACTIVE,TOYOTA,SCION,2012,GOLD,Gasoline,N,ONYAME YE KESE CORP.,4542 N. BROADWAY,CHICAGO,IL,60640,Gold Coast Taxi Assoc,Owner Manager,6275Taxi
Taxi,1548,ACTIVE,FORD,FUSION,2014,YELLOW,Hybrid,N,SNOWCAT TAXI LLC,724 W. WASHINGTON BLVD.,CHICAGO,IL,60661,Yellow Cab Affiliation Inc,Chicago Medallion Leasing Inc.,1548Taxi
Taxi,354,ACTIVE,TOYOTA,SCION,2011,CREAM/GREEN,Gasoline,N,LJK TAXI INC.,3351 W. ADDISON AVE.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",354Taxi
Medicar,10078,INACTIVE,DODGE,,2006,,Gasoline,N,BLUE CHIP MEDICAL TRANSPORTATION,10815 S. EBERHART AVE.,CHICAGO,IL,60628,,,10078Medicar
Taxi,4319,ACTIVE,TOYOTA,SCION,2011,CREAM/GREEN,Gasoline,N,LITTLE WING CAB CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",4319Taxi
Taxi,1094,ACTIVE,TOYOTA,CAMRY,2013,YELLOW,Hybrid,N,YC18 LLC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",1094Taxi
Taxi,5468,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,CHICAGO'S FIVE STAR CORP.,222 N. LAFLIN ST.,CHICAGO,IL,60607,City Service Taxi Association,Owner Manager,5468Taxi
Taxi,1499,ACTIVE,FORD,CROWN VICTORIA,2010,CREAM/GREEN,Flex Fuel,N,CUNNINGHAM CAB CORP,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner Manager,1499Taxi
Taxi,5517,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,"PASALIC, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,5517Taxi
Taxi,1147,ACTIVE,TOYOTA,PRIUS,2011,MAROON/GOLD/STRIPES,Hybrid,N,CRAZY JEFFREY CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,1147Taxi
Livery,9495,ACTIVE,LINCOLN,MKT,2013,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,29 S. LA SALLE ST.,CHICAGO,IL,60603,,,9495Livery
Livery,8645,RESERVED,LINCOLN,TOWN CAR,2007,BLACK,Gasoline,N,JOHN BLACK,6345 S. STEWART AVE.,CHICAGO,IL,60621,,,8645Livery
Taxi,2303,ACTIVE,FORD,ESCAPE,2009,WHITE,Hybrid,N,CHICAGO TAXI INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",2303Taxi
Livery,8690,INACTIVE,LINCOLN,TOWN CAR,2007,BLACK,Gasoline,N,"DAY AND NIGHT LIMOUSINE SERVICE, INC",2754 W. ARTHUR AVE.,CHICAGO,IL,60645,Independent1,,8690Livery
Ambulance,5600,INACTIVE,FORD,E350,2006,WHITE/RED,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,5650 W. HOWARD ST.,SKOKIE,IL,60077,,,5600Ambulance
Taxi,1009,ACTIVE,TOYOTA,CAMRY,2014,CREAM/BLUE,Hybrid,N,JAFA CAB CO,3351 W. ADDISON ST.,CHICAGO,IL,60618,Blue Diamond Taxi Affil Inc,Owner Manager,1009Taxi
Taxi,5583,ACTIVE,TOYOTA,SCION,2011,WHITE,Gasoline,N,WAD MEDANI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,5583Taxi
Taxi,488,ACTIVE,FORD,ESCAPE,2012,MAROON/BLUE/STRIPES,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,488Taxi
Taxi,5419,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,"ASHKAHN, INC.",2800 W. PETERSON AVE.,CHICAGO,IL,60656,Flash Cab Co,Patriot Trans Inc,5419Taxi
Livery,7590,RESERVED,LINCOLN,TOWN CAR,2010,BLACK,Gasoline,N,LUCKY LIVERY SERVICE INC,222 N. LAFLIN ST.,CHICAGO,IL,60607,,,7590Livery
